dataset,capacity_percent,metric,variant_a,variant_b,mean_delta,median_delta,bootstrap_ci95_low,bootstrap_ci95_high,n_paired_slots,seed
wikipedia_september_2007,0.8,admission_hit_yield,full_cap020,precision_only_cap020,-0.008450153284925226,-0.0036536353671903776,-0.018496158588936037,0.0037512554905023364,80,42
wikipedia_september_2007,0.8,pollution_proxy,full_cap020,precision_only_cap020,0.007307962038736819,0.0008731721494548983,0.0015667681299769214,0.013298199379704867,78,42
wikipedia_september_2007,0.8,admission_precision,full_cap020,precision_only_cap020,-0.0031277634332731725,0.0,-0.00576032492207136,-0.0006120161639862493,79,42
wikipedia_september_2007,0.8,selected_admissions_per_slot,full_cap020,precision_only_cap020,-63.325,-96.0,-72.6125,-53.0,80,42
wikipedia_september_2007,0.8,slot_hit_ratio,full_cap020,precision_only_budget_matched_uniform_cap020,0.0006930000000000047,5.500000000002725e-05,0.00034575000000000437,0.0010750000000000009,80,42
wikipedia_september_2007,0.8,admission_hit_yield,full_cap020,precision_only_budget_matched_uniform_cap020,-0.20691847842103214,-0.03365934101818896,-0.49655373558914756,-0.03341215031681628,80,42
wikipedia_september_2007,0.8,pollution_proxy,full_cap020,precision_only_budget_matched_uniform_cap020,0.012806623815478833,0.01320261437908496,0.007120131770217455,0.01825678547126876,78,42
wikipedia_september_2007,0.8,admission_precision,full_cap020,precision_only_budget_matched_uniform_cap020,-0.007250329119184012,-0.004274292742927441,-0.011617129429460811,-0.0031889803127704815,79,42
wikipedia_september_2007,0.8,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_uniform_cap020,-22.25,-45.0,-40.25,-7.1125,80,42
wikipedia_september_2007,0.8,slot_hit_ratio,full_cap020,precision_only_budget_matched_random_cap020,0.0005236250000000053,0.00014499999999995072,0.00029625000000000067,0.0007892500000000066,80,42
wikipedia_september_2007,0.8,admission_hit_yield,full_cap020,precision_only_budget_matched_random_cap020,-15.235521371356143,-0.016036132360641553,-25.525421175088614,-6.69761496707757,80,42
wikipedia_september_2007,0.8,pollution_proxy,full_cap020,precision_only_budget_matched_random_cap020,0.010339911526254953,0.006898257571593458,0.0038438058930500025,0.016532289730591464,67,42
wikipedia_september_2007,0.8,admission_precision,full_cap020,precision_only_budget_matched_random_cap020,-0.007372002819106934,-0.0032692312528448605,-0.011535793399437244,-0.0034857239182203466,68,42
wikipedia_september_2007,0.8,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_random_cap020,-17.9875,-96.0,-45.05,11.7375,80,42
wikipedia_september_2007,0.8,slot_hit_ratio,full_cap020,precision_only_budget_replay_cap020,-6.62500000000038e-06,0.0,-1.1750000000003425e-05,-1.375000000002069e-06,80,42
wikipedia_september_2007,0.8,admission_hit_yield,full_cap020,precision_only_budget_replay_cap020,-0.00023763056701318064,0.0,-0.000884955752212388,0.0002811446040813126,80,42
wikipedia_september_2007,0.8,pollution_proxy,full_cap020,precision_only_budget_replay_cap020,-0.0001433880202189298,0.0,-0.0005192169257869389,0.00021853555219591267,78,42
wikipedia_september_2007,0.8,admission_precision,full_cap020,precision_only_budget_replay_cap020,-0.00016802957320488407,0.0,-0.0004480788618796902,5.600985773496126e-05,79,42
wikipedia_september_2007,0.8,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_cap020,0.0,0.0,0.0,0.0,80,42
wikipedia_september_2007,0.8,slot_hit_ratio,full_cap020,precision_only_budget_replay_permuted_cap020,0.015411125000000012,0.0013650000000000606,0.010220625,0.021656500000000006,80,42
wikipedia_september_2007,0.8,admission_hit_yield,full_cap020,precision_only_budget_replay_permuted_cap020,-4.560931276758905,-0.12610619469026546,-8.949498212467308,-1.2090796165176467,80,42
wikipedia_september_2007,0.8,pollution_proxy,full_cap020,precision_only_budget_replay_permuted_cap020,0.07984675086997332,0.026847169546284633,0.05615209296858728,0.1063949048162667,78,42
wikipedia_september_2007,0.8,admission_precision,full_cap020,precision_only_budget_replay_permuted_cap020,-0.08067707451871099,-0.013274336283185834,-0.11974933102465582,-0.04682748371822858,79,42
wikipedia_september_2007,0.8,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_permuted_cap020,0.0,0.0,-64.1875,60.275,80,42
wikipedia_september_2007,0.8,slot_hit_ratio,precision_only_cap020,cap_only_cap020,0.0016973750000000107,0.00045000000000000595,0.001072500000000011,0.0024135000000000072,80,42
wikipedia_september_2007,0.8,admission_hit_yield,precision_only_cap020,cap_only_cap020,-0.4523017081191747,-0.029192546583850953,-1.1334718069950194,-0.05975117319180281,80,42
wikipedia_september_2007,0.8,pollution_proxy,precision_only_cap020,cap_only_cap020,0.018580218461026286,0.014227382927140486,0.01314552401073615,0.024423174862750356,78,42
wikipedia_september_2007,0.8,admission_precision,precision_only_cap020,cap_only_cap020,-0.013535991654664237,-0.006832298136645973,-0.021994398083572075,-0.006262561126892073,79,42
wikipedia_september_2007,0.8,selected_admissions_per_slot,precision_only_cap020,cap_only_cap020,-99.025,-138.0,-120.8375,-75.8125,80,42
wikipedia_september_2007,1.0,slot_hit_ratio,full_cap020,precision_only_cap020,0.0003517499999999965,0.00029999999999996696,0.0002628749999999985,0.00043237499999998903,80,42
wikipedia_september_2007,1.0,admission_hit_yield,full_cap020,precision_only_cap020,0.008441744434057357,0.0,-0.0003600901408887004,0.019708087662450174,80,42
wikipedia_september_2007,1.0,pollution_proxy,full_cap020,precision_only_cap020,-0.0024133386813717525,0.0,-0.007102222448370914,0.0018368656348562796,78,42
wikipedia_september_2007,1.0,admission_precision,full_cap020,precision_only_cap020,0.001678047031945803,0.0,-0.00023120867748055668,0.0037305488822444205,79,42
wikipedia_september_2007,1.0,selected_admissions_per_slot,full_cap020,precision_only_cap020,-72.3125,-120.0,-84.75,-59.075,80,42
wikipedia_september_2007,1.0,slot_hit_ratio,full_cap020,precision_only_budget_matched_uniform_cap020,0.0007248750000000026,0.00029000000000001247,0.0004752499999999951,0.0010021249999999967,80,42
wikipedia_september_2007,1.0,admission_hit_yield,full_cap020,precision_only_budget_matched_uniform_cap020,-0.13953321159625626,-0.014243918374603926,-0.36517136146212575,-0.010392858513871823,80,42
wikipedia_september_2007,1.0,pollution_proxy,full_cap020,precision_only_budget_matched_uniform_cap020,0.00797169951933817,0.007243083260712491,0.003712471439592593,0.011865680401267465,78,42
wikipedia_september_2007,1.0,admission_precision,full_cap020,precision_only_budget_matched_uniform_cap020,-0.003346039754952928,-0.001964311560490456,-0.006524773760999499,-0.00042845447677004287,79,42
wikipedia_september_2007,1.0,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_uniform_cap020,-23.45,-61.0,-41.5,-7.5,80,42
wikipedia_september_2007,1.0,slot_hit_ratio,full_cap020,precision_only_budget_matched_random_cap020,0.0008932499999999996,0.0005899999999999794,0.0006800000000000029,0.0011385000000000006,80,42
wikipedia_september_2007,1.0,admission_hit_yield,full_cap020,precision_only_budget_matched_random_cap020,-14.800658561680939,0.003045516187263675,-25.618760313708584,-5.887065368816567,80,42
wikipedia_september_2007,1.0,pollution_proxy,full_cap020,precision_only_budget_matched_random_cap020,0.0009863100115179255,0.0,-0.004759623159817078,0.006884610076149496,68,42
wikipedia_september_2007,1.0,admission_precision,full_cap020,precision_only_budget_matched_random_cap020,-0.0009715730603548537,-0.00018032447798715934,-0.004145870704067416,0.0020332268850721128,69,42
wikipedia_september_2007,1.0,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_random_cap020,-16.0375,-92.5,-45.9625,19.1625,80,42
wikipedia_september_2007,1.0,slot_hit_ratio,full_cap020,precision_only_budget_replay_cap020,-3.1250000000010437e-06,0.0,-6.499999999998174e-06,-5.551115123125783e-18,80,42
wikipedia_september_2007,1.0,admission_hit_yield,full_cap020,precision_only_budget_replay_cap020,4.561248902042667e-05,0.0,-0.0005364345182213056,0.0005886745387244145,80,42
wikipedia_september_2007,1.0,pollution_proxy,full_cap020,precision_only_budget_replay_cap020,-6.944026385240327e-06,0.0,-0.0004009858619189839,0.00039197972178422883,78,42
wikipedia_september_2007,1.0,admission_precision,full_cap020,precision_only_budget_replay_cap020,-7.661372718031507e-05,0.0,-0.00019827452855316138,0.0,79,42
wikipedia_september_2007,1.0,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_cap020,0.0,0.0,0.0,0.0,80,42
wikipedia_september_2007,1.0,slot_hit_ratio,full_cap020,precision_only_budget_replay_permuted_cap020,0.014468874999999997,0.0016899999999999693,0.009932624999999999,0.02009625,80,42
wikipedia_september_2007,1.0,admission_hit_yield,full_cap020,precision_only_budget_replay_permuted_cap020,-3.43809520348277,-0.12031479612613094,-6.864144638849678,-0.8144746155127528,80,42
wikipedia_september_2007,1.0,pollution_proxy,full_cap020,precision_only_budget_replay_permuted_cap020,0.06842437822064881,0.02491103202846978,0.04226987156690239,0.09482730138044741,78,42
wikipedia_september_2007,1.0,admission_precision,full_cap020,precision_only_budget_replay_permuted_cap020,-0.06548023213912456,-0.008034070993800137,-0.10355580102517797,-0.03438008218145156,79,42
wikipedia_september_2007,1.0,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_permuted_cap020,0.0,0.0,-79.525,75.8,80,42
wikipedia_september_2007,1.0,slot_hit_ratio,precision_only_cap020,cap_only_cap020,0.0019990000000000034,0.0011450000000000071,0.0015176250000000044,0.0025498750000000027,80,42
wikipedia_september_2007,1.0,admission_hit_yield,precision_only_cap020,cap_only_cap020,-0.3237006418603514,0.004812694260352912,-0.8780794272560482,-0.013498665288994233,80,42
wikipedia_september_2007,1.0,pollution_proxy,precision_only_cap020,cap_only_cap020,0.0019872367629038203,-0.006302760536643137,-0.005086348944356612,0.009308940902325293,78,42
wikipedia_september_2007,1.0,admission_precision,precision_only_cap020,cap_only_cap020,-0.005600456333856535,0.001262115218063048,-0.012012893621895513,-0.00021464758850548796,79,42
wikipedia_september_2007,1.0,selected_admissions_per_slot,precision_only_cap020,cap_only_cap020,-122.0375,-172.0,-147.1875,-94.875,80,42
wikipedia_september_2007,2.0,slot_hit_ratio,full_cap020,precision_only_cap020,1.4999999999931734e-06,0.0,-2.750000000005526e-06,6.249999999989597e-06,80,42
wikipedia_september_2007,2.0,admission_hit_yield,full_cap020,precision_only_cap020,-0.0002384713258790222,0.0,-0.000985551435959741,0.0002299401104665859,80,42
wikipedia_september_2007,2.0,pollution_proxy,full_cap020,precision_only_cap020,3.563269135647973e-05,0.0,-0.00010417504302928079,0.00018115550711071077,78,42
wikipedia_september_2007,2.0,admission_precision,full_cap020,precision_only_cap020,4.164687693522834e-05,0.0,-4.052575457105282e-05,0.0001245917545567776,79,42
wikipedia_september_2007,2.0,selected_admissions_per_slot,full_cap020,precision_only_cap020,-0.0125,0.0,-0.0375,0.0,80,42
wikipedia_september_2007,2.0,slot_hit_ratio,full_cap020,precision_only_budget_matched_uniform_cap020,-1.1250000000059824e-06,0.0,-6.500000000006501e-06,4.499999999994786e-06,80,42
wikipedia_september_2007,2.0,admission_hit_yield,full_cap020,precision_only_budget_matched_uniform_cap020,-0.00033912570982364,0.0,-0.0009990439688062145,8.711660417470499e-05,80,42
wikipedia_september_2007,2.0,pollution_proxy,full_cap020,precision_only_budget_matched_uniform_cap020,0.00013889762980997733,0.0,-4.852192404382231e-05,0.0003519120847540512,78,42
wikipedia_september_2007,2.0,admission_precision,full_cap020,precision_only_budget_matched_uniform_cap020,1.2419372247137276e-06,0.0,-8.152741061333888e-05,8.364599450395131e-05,79,42
wikipedia_september_2007,2.0,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_uniform_cap020,-0.0125,0.0,-0.0375,0.0,80,42
wikipedia_september_2007,2.0,slot_hit_ratio,full_cap020,precision_only_budget_matched_random_cap020,-1.1250000000059824e-06,0.0,-6.500000000006501e-06,4.499999999994786e-06,80,42
wikipedia_september_2007,2.0,admission_hit_yield,full_cap020,precision_only_budget_matched_random_cap020,-0.00033912570982364,0.0,-0.0009990439688062145,8.711660417470499e-05,80,42
wikipedia_september_2007,2.0,pollution_proxy,full_cap020,precision_only_budget_matched_random_cap020,0.00013889762980997733,0.0,-4.852192404382231e-05,0.0003519120847540512,78,42
wikipedia_september_2007,2.0,admission_precision,full_cap020,precision_only_budget_matched_random_cap020,1.2419372247137276e-06,0.0,-8.152741061333888e-05,8.364599450395131e-05,79,42
wikipedia_september_2007,2.0,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_random_cap020,-0.0125,0.0,-0.0375,0.0,80,42
wikipedia_september_2007,2.0,slot_hit_ratio,full_cap020,precision_only_budget_replay_cap020,-1.7500000000073012e-06,0.0,-7.125000000005044e-06,3.8749999999920796e-06,80,42
wikipedia_september_2007,2.0,admission_hit_yield,full_cap020,precision_only_budget_replay_cap020,-0.0003056473356539878,0.0,-0.0009774521705503449,0.00014195053375395464,80,42
wikipedia_september_2007,2.0,pollution_proxy,full_cap020,precision_only_budget_replay_cap020,0.00010289013855763765,0.0,-8.402224088850413e-05,0.0003100791972878614,78,42
wikipedia_september_2007,2.0,admission_precision,full_cap020,precision_only_budget_replay_cap020,4.684165980463603e-07,0.0,-8.193564068119123e-05,8.307658891121011e-05,79,42
wikipedia_september_2007,2.0,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_cap020,0.0,0.0,0.0,0.0,80,42
wikipedia_september_2007,2.0,slot_hit_ratio,full_cap020,precision_only_budget_replay_permuted_cap020,0.015095624999999991,0.0019500000000000073,0.01066175,0.020192000000000005,80,42
wikipedia_september_2007,2.0,admission_hit_yield,full_cap020,precision_only_budget_replay_permuted_cap020,-2.089349384256369,-0.03683155329514054,-4.698745493482955,-0.2667921521851767,80,42
wikipedia_september_2007,2.0,pollution_proxy,full_cap020,precision_only_budget_replay_permuted_cap020,0.08066686817931339,0.018674328571756937,0.05034660616733795,0.11235449559782036,78,42
wikipedia_september_2007,2.0,admission_precision,full_cap020,precision_only_budget_replay_permuted_cap020,-0.049240931237448424,-0.002802749867794819,-0.08291135113054017,-0.02100481704161235,79,42
wikipedia_september_2007,2.0,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_permuted_cap020,0.0,0.5,-219.0625,212.8,80,42
wikipedia_september_2007,2.0,slot_hit_ratio,precision_only_cap020,cap_only_cap020,0.0004907500000000037,2.999999999997449e-05,8.312500000000195e-05,0.0009451249999999966,80,42
wikipedia_september_2007,2.0,admission_hit_yield,precision_only_cap020,cap_only_cap020,-0.15785412209050037,0.0,-0.4673073590455819,0.0041449014614671365,80,42
wikipedia_september_2007,2.0,pollution_proxy,precision_only_cap020,cap_only_cap020,0.004876820760337073,0.0,0.00040922931917672877,0.010132195462739755,78,42
wikipedia_september_2007,2.0,admission_precision,precision_only_cap020,cap_only_cap020,-0.0017765068033101154,0.0,-0.004148050628605323,-6.796817509510614e-06,79,42
wikipedia_september_2007,2.0,selected_admissions_per_slot,precision_only_cap020,cap_only_cap020,-14.8,0.0,-85.575,68.4625,80,42
wikipedia_september_2007,3.0,slot_hit_ratio,full_cap020,precision_only_cap020,-3.799999999999776e-05,-9.99999999995449e-06,-5.7249999999994805e-05,-2.0874999999993816e-05,80,42
wikipedia_september_2007,3.0,admission_hit_yield,full_cap020,precision_only_cap020,0.0003089393417435752,0.0,-0.0004313592327690959,0.001269531173883871,80,42
wikipedia_september_2007,3.0,pollution_proxy,full_cap020,precision_only_cap020,-0.00014452178219266962,0.0,-0.0004831719942766185,0.00021688823749973268,78,42
wikipedia_september_2007,3.0,admission_precision,full_cap020,precision_only_cap020,9.407311101269832e-06,0.0,-0.00013502930727852104,0.00014866090285312291,79,42
wikipedia_september_2007,3.0,selected_admissions_per_slot,full_cap020,precision_only_cap020,-2.2125,0.0,-7.3,0.6375,80,42
wikipedia_september_2007,3.0,slot_hit_ratio,full_cap020,precision_only_budget_matched_uniform_cap020,-2.6999999999995083e-05,-9.99999999995449e-06,-4.174999999998902e-05,-1.412500000000233e-05,80,42
wikipedia_september_2007,3.0,admission_hit_yield,full_cap020,precision_only_budget_matched_uniform_cap020,-8.497693484161745e-05,0.0,-0.0011848865236448528,0.001094083055337168,80,42
wikipedia_september_2007,3.0,pollution_proxy,full_cap020,precision_only_budget_matched_uniform_cap020,-0.00011953170218203438,0.0,-0.0004689079059433658,0.00020648954660423894,78,42
wikipedia_september_2007,3.0,admission_precision,full_cap020,precision_only_budget_matched_uniform_cap020,-4.7500752403554224e-05,0.0,-0.0001711695520999362,6.447879396317827e-05,79,42
wikipedia_september_2007,3.0,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_uniform_cap020,-1.2375,0.0,-6.4625,1.7625,80,42
wikipedia_september_2007,3.0,slot_hit_ratio,full_cap020,precision_only_budget_matched_random_cap020,-3.9874999999997554e-05,-9.99999999995449e-06,-5.962499999999787e-05,-2.237500000000364e-05,80,42
wikipedia_september_2007,3.0,admission_hit_yield,full_cap020,precision_only_budget_matched_random_cap020,0.0003376380010533399,0.0,-0.00040234105629331876,0.0013215471788297962,80,42
wikipedia_september_2007,3.0,pollution_proxy,full_cap020,precision_only_budget_matched_random_cap020,-0.00011038190144267535,0.0,-0.0004710305369187635,0.00022740288781579856,78,42
wikipedia_september_2007,3.0,admission_precision,full_cap020,precision_only_budget_matched_random_cap020,-3.4817661587609954e-05,0.0,-0.00014770519000740446,7.060093669600794e-05,79,42
wikipedia_september_2007,3.0,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_random_cap020,-2.1875,0.0,-7.275,0.6625,80,42
wikipedia_september_2007,3.0,slot_hit_ratio,full_cap020,precision_only_budget_replay_cap020,-1.249999999995699e-06,0.0,-5.87499999999963e-06,2.9999999999974492e-06,80,42
wikipedia_september_2007,3.0,admission_hit_yield,full_cap020,precision_only_budget_replay_cap020,-2.3295999260934675e-05,0.0,-0.0003270198830207134,0.000276646611417327,80,42
wikipedia_september_2007,3.0,pollution_proxy,full_cap020,precision_only_budget_replay_cap020,2.22864020220662e-05,0.0,-0.00023891566638239848,0.0002638271283494037,78,42
wikipedia_september_2007,3.0,admission_precision,full_cap020,precision_only_budget_replay_cap020,-8.707964189073143e-05,0.0,-0.00017468061853589568,-2.145462347135809e-05,79,42
wikipedia_september_2007,3.0,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_cap020,0.0,0.0,0.0,0.0,80,42
wikipedia_september_2007,3.0,slot_hit_ratio,full_cap020,precision_only_budget_replay_permuted_cap020,0.022482875000000006,0.005824999999999969,0.01676387500000001,0.029016875000000015,80,42
wikipedia_september_2007,3.0,admission_hit_yield,full_cap020,precision_only_budget_replay_permuted_cap020,-2.544242331379503,-0.054315103758239336,-5.659010812305022,-0.3710159174032281,80,42
wikipedia_september_2007,3.0,pollution_proxy,full_cap020,precision_only_budget_replay_permuted_cap020,0.10996511582770171,0.02972963089082209,0.0736694886393241,0.14843452685807174,78,42
wikipedia_september_2007,3.0,admission_precision,full_cap020,precision_only_budget_replay_permuted_cap020,-0.06025066321961884,-0.005937458767647445,-0.09873080722385558,-0.026779235975464426,79,42
wikipedia_september_2007,3.0,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_permuted_cap020,0.0,-2.0,-403.3625,396.7,80,42
wikipedia_september_2007,3.0,slot_hit_ratio,precision_only_cap020,cap_only_cap020,5.9749999999995916e-05,5.999999999994898e-05,-0.00024975000000000274,0.000352999999999995,80,42
wikipedia_september_2007,3.0,admission_hit_yield,precision_only_cap020,cap_only_cap020,-0.0828490668393104,-0.001978732423792956,-0.2555000538067137,0.01203778600787778,80,42
wikipedia_september_2007,3.0,pollution_proxy,precision_only_cap020,cap_only_cap020,0.004276883622993854,0.001727115716753047,0.0003934897797702232,0.008784623148216458,78,42
wikipedia_september_2007,3.0,admission_precision,precision_only_cap020,cap_only_cap020,-0.00044799581805840896,0.0,-0.0016033098978963985,0.0004515578547445337,79,42
wikipedia_september_2007,3.0,selected_admissions_per_slot,precision_only_cap020,cap_only_cap020,-31.7875,0.0,-146.075,106.2125,80,42
wikipedia_september_2007,4.0,slot_hit_ratio,full_cap020,precision_only_cap020,-0.00014149999999999303,-1.5000000000042757e-05,-0.00021024999999998822,-8.349999999999192e-05,80,42
wikipedia_september_2007,4.0,admission_hit_yield,full_cap020,precision_only_cap020,-3.9229357452382973e-05,0.0,-0.004424817891498898,0.0029141574026563264,80,42
wikipedia_september_2007,4.0,pollution_proxy,full_cap020,precision_only_cap020,-0.0004169599116076386,0.0,-0.0012699771685083872,0.00038791419466824225,78,42
wikipedia_september_2007,4.0,admission_precision,full_cap020,precision_only_cap020,-1.6733014038308717e-05,0.0,-0.00030235337496221465,0.0002662330827114696,79,42
wikipedia_september_2007,4.0,selected_admissions_per_slot,full_cap020,precision_only_cap020,-13.325,0.0,-43.3875,0.2375,80,42
wikipedia_september_2007,4.0,slot_hit_ratio,full_cap020,precision_only_budget_matched_uniform_cap020,-3.849999999999826e-05,0.0,-7.850000000000218e-05,-2.374999999990579e-06,80,42
wikipedia_september_2007,4.0,admission_hit_yield,full_cap020,precision_only_budget_matched_uniform_cap020,-0.002404135060003017,0.0,-0.007342065428251167,0.001078867892503986,80,42
wikipedia_september_2007,4.0,pollution_proxy,full_cap020,precision_only_budget_matched_uniform_cap020,0.00019168108972922814,0.0,-0.000510956693125472,0.0009433429872420382,78,42
wikipedia_september_2007,4.0,admission_precision,full_cap020,precision_only_budget_matched_uniform_cap020,-4.017723984906829e-06,0.0,-0.0003068284361733558,0.0002990772083797273,79,42
wikipedia_september_2007,4.0,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_uniform_cap020,-6.9125,0.0,-34.175,7.5875,80,42
wikipedia_september_2007,4.0,slot_hit_ratio,full_cap020,precision_only_budget_matched_random_cap020,-0.00013599999999999306,-1.4999999999931735e-05,-0.0002069999999999836,-7.724999999999121e-05,80,42
wikipedia_september_2007,4.0,admission_hit_yield,full_cap020,precision_only_budget_matched_random_cap020,-0.8081208203603003,0.0,-2.429846525559717,0.0045760134501157705,80,42
wikipedia_september_2007,4.0,pollution_proxy,full_cap020,precision_only_budget_matched_random_cap020,-0.00037291300371060826,0.0,-0.001353018794956846,0.0006428847594466601,77,42
wikipedia_september_2007,4.0,admission_precision,full_cap020,precision_only_budget_matched_random_cap020,-0.0001098204617081592,0.0,-0.0004500035561323348,0.00022249497546174266,78,42
wikipedia_september_2007,4.0,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_random_cap020,-6.475,0.0,-36.6625,18.0125,80,42
wikipedia_september_2007,4.0,slot_hit_ratio,full_cap020,precision_only_budget_replay_cap020,-4.2499999999973115e-06,0.0,-9.37499999999758e-06,1.0000000000065511e-06,80,42
wikipedia_september_2007,4.0,admission_hit_yield,full_cap020,precision_only_budget_replay_cap020,-4.596123676481045e-05,0.0,-0.000250914700546348,0.00015830550707144792,80,42
wikipedia_september_2007,4.0,pollution_proxy,full_cap020,precision_only_budget_replay_cap020,7.164998840695584e-05,0.0,-0.00011377655263131669,0.0002560241199389192,78,42
wikipedia_september_2007,4.0,admission_precision,full_cap020,precision_only_budget_replay_cap020,-5.816913882044492e-07,0.0,-6.967831842991523e-05,6.793324426530188e-05,79,42
wikipedia_september_2007,4.0,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_cap020,0.0,0.0,0.0,0.0,80,42
wikipedia_september_2007,4.0,slot_hit_ratio,full_cap020,precision_only_budget_replay_permuted_cap020,0.02890899999999999,0.016284999999999994,0.02262100000000001,0.03602287499999998,80,42
wikipedia_september_2007,4.0,admission_hit_yield,full_cap020,precision_only_budget_replay_permuted_cap020,-2.765765574234453,-0.07380164199880042,-6.075921914101839,-0.44123152495783363,80,42
wikipedia_september_2007,4.0,pollution_proxy,full_cap020,precision_only_budget_replay_permuted_cap020,0.12326997478333183,0.030483427681362585,0.08269799759334785,0.16436243934313877,78,42
wikipedia_september_2007,4.0,admission_precision,full_cap020,precision_only_budget_replay_permuted_cap020,-0.06564977173296566,-0.006390434961863534,-0.10670260799371434,-0.030254249419557767,79,42
wikipedia_september_2007,4.0,selected_admissions_per_slot,full_cap020,precision_only_budget_replay_permuted_cap020,0.0,-0.5,-519.55,519.3125,80,42
wikipedia_september_2007,4.0,slot_hit_ratio,precision_only_cap020,cap_only_cap020,0.0003672499999999981,0.00029999999999996696,-4.2375000000001437e-05,0.0007304999999999979,80,42
wikipedia_september_2007,4.0,admission_hit_yield,precision_only_cap020,cap_only_cap020,-0.05125031624685602,-0.001616432530677031,-0.1613991991624238,0.016074615923072168,80,42
wikipedia_september_2007,4.0,pollution_proxy,precision_only_cap020,cap_only_cap020,0.004310049864451595,0.00032936161968422084,-0.00032856520734763625,0.009553213498767107,78,42
wikipedia_september_2007,4.0,admission_precision,precision_only_cap020,cap_only_cap020,-0.0003679357404652156,3.410385305331956e-05,-0.001490620893872037,0.0006279764968625571,79,42
wikipedia_september_2007,4.0,selected_admissions_per_slot,precision_only_cap020,cap_only_cap020,-35.9125,-1.0,-201.15,153.0375,80,42
wikipedia_september_2007,5.0,slot_hit_ratio,full_cap020,precision_only_cap020,-1.2999999999993572e-05,7.00000000000145e-05,-0.00010624999999999246,6.875000000000769e-05,80,42
wikipedia_september_2007,5.0,admission_hit_yield,full_cap020,precision_only_cap020,-0.000942668630344095,0.0,-0.004403055312658056,0.0016776517506335825,80,42
wikipedia_september_2007,5.0,pollution_proxy,full_cap020,precision_only_cap020,-7.295005592388843e-05,0.0,-0.001350147526621074,0.0012314613194632214,78,42
wikipedia_september_2007,5.0,admission_precision,full_cap020,precision_only_cap020,-5.139615501331465e-06,0.0,-0.000364814303967959,0.0003254261517677893,79,42
wikipedia_september_2007,5.0,selected_admissions_per_slot,full_cap020,precision_only_cap020,-28.1125,0.0,-69.525,0.0375,80,42
wikipedia_september_2007,5.0,slot_hit_ratio,full_cap020,precision_only_budget_matched_uniform_cap020,5.1625000000012077e-05,7.00000000000145e-05,-3.3749999999901912e-06,0.00010100000000001912,80,42
wikipedia_september_2007,5.0,admission_hit_yield,full_cap020,precision_only_budget_matched_uniform_cap020,-0.003874382916527419,-0.001894109248490622,-0.008774802609653597,-0.00019091546173540148,80,42
wikipedia_september_2007,5.0,pollution_proxy,full_cap020,precision_only_budget_matched_uniform_cap020,0.0008137278710513399,0.0006306786597293224,-0.0002118618234084694,0.0018481326423461415,78,42
wikipedia_september_2007,5.0,admission_precision,full_cap020,precision_only_budget_matched_uniform_cap020,-0.00012492933781527678,0.0,-0.0004710123540364114,0.00020122155888866125,79,42
wikipedia_september_2007,5.0,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_uniform_cap020,-12.25,0.0,-51.0625,16.2125,80,42
wikipedia_september_2007,5.0,slot_hit_ratio,full_cap020,precision_only_budget_matched_random_cap020,7.412499999999572e-05,0.00015499999999996072,-3.250000000000197e-05,0.00016674999999999747,80,42
wikipedia_september_2007,5.0,admission_hit_yield,full_cap020,precision_only_budget_matched_random_cap020,-1.5424406262952128,7.594669851190838e-05,-4.136494657512586,0.0037565958816710146,80,42
wikipedia_september_2007,5.0,pollution_proxy,full_cap020,precision_only_budget_matched_random_cap020,-0.00010305527422844798,0.0,-0.0013747746697219778,0.0011313034536756719,76,42
wikipedia_september_2007,5.0,admission_precision,full_cap020,precision_only_budget_matched_random_cap020,-0.0004092818508743441,0.0,-0.0009179807367007284,5.410313117231982e-05,77,42
wikipedia_september_2007,5.0,selected_admissions_per_slot,full_cap020,precision_only_budget_matched_random_cap020,-14.9125,0.0,-61.7625,22.9625,80,42
wikipedia_september_2007,5.0,slot_hit_ratio,full_cap020,precision_only_budget_replay_cap020,4.250000000002863e-06,0.0,-4.999999999935612e-07,8.874999999998467e-06,80,42
wikipedia_september_2007,5.0,admission_hit_yield,full_cap020,precision_only_budget_replay_cap020,-9.409661504516317e-05,0.0,-0.0003069690583537253,0.00014045737246826847,80,42
